qname	tname	aai	qTax	tTax
GCA.004788555.1.ASM478855v1.genomic	GCA.001654305.1.ViralProj323872.genomic	31.93043478	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	NC.030230	31.93043478	Pimascovirales	Pimascovirales
SRX802073.99.dc	GCA.000874805.1.ViralProj31093.genomic	31.93125	Imitervirales	Pandoravirales
SRX802073.99.dc	NC.011183	31.93125	Imitervirales	Pandoravirales
ERX552300.8.dc	NC.028112	31.93333333	Imitervirales	Algavirales
NC.013756	NC.040612	31.94285714	Pimascovirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	ERX555907.31.dc	31.94285714	Imitervirales	Algavirales
ERX552254.13.dc	NC.038553	31.94482759	Imitervirales	Algavirales
ERX552254.13.dc	GCA.002827745.1.ASM282774v1.genomic	31.94482759	Imitervirales	Algavirales
NC.037057	SRX802073.99.dc	31.94615385	Algavirales	Imitervirales
NC.040612	NC.013756	31.95	Pimascovirales	Pimascovirales
GCA.002005685.1.ViralProj376058.genomic	NC.040612	31.952	Pimascovirales	Pimascovirales
NC.033775	NC.040612	31.952	Pimascovirales	Pimascovirales
GCA.002966405.1.ASM296640v1.genomic	LN.DD.2021.06.15.bin.2	31.95540541	Imitervirales	Imitervirales
NC.023613	NC.029692	31.95652174	Pimascovirales	Pimascovirales
NC.023613	GCA.001602085.1.ViralProj316309.genomic	31.95652174	Pimascovirales	Pimascovirales
ERX552257.96.dc	SD.QD.2020.06.15.bin.37	31.96315789	Imitervirales	Algavirales
SRX802073.62.dc	SD.QD.2020.06.15.bin.29	31.96315789	Imitervirales	Pandoravirales
ERX556094.26.dc	NC.032001	31.98108108	Imitervirales	Algavirales
SRX696246.4.dc	SD.QD.2023.07.80.ultra.bin.7	31.98214286	Imitervirales	Imitervirales
NC.028110	ZJ.NB.2021.05.15.bin.17	31.9826087	Algavirales	Imitervirales
GCA.900323535.1.PRJEB25578	SD.QD.2021.02.15.bin.4	31.98461538	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.6	SRX802202.7.dc	31.99032258	Pimascovirales	Imitervirales
ERX552300.8.dc	NC.028110	31.992	Imitervirales	Algavirales
ZJ.NB.2021.05.15.bin.19	SRX696246.4.dc	31.9969697	Algavirales	Imitervirales
ERX552300.8.dc	LN.DD.2021.06.15.bin.8	32	Imitervirales	Pimascovirales
NC.014767	ERX555926.32.dc	32.00263158	Algavirales	Imitervirales
NC.013756	NC.021901	32.00416667	Pimascovirales	Pimascovirales
NC.025412	SD.QD.2023.07.80.ultra.bin.14	32.00434783	Pimascovirales	Pimascovirales
ERX552254.13.dc	SD.QD.2021.02.15.bin.5	32.005	Imitervirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	SRX802963.53.dc	32.01272727	Imitervirales	Algavirales
SD.QD.2020.06.15.bin.7	SRX802202.77.dc	32.01333333	Imitervirales	Imitervirales
SRX327520.277.dc	SD.QD.2023.07.100.ultra.bin.3	32.0173913	Imitervirales	Imitervirales
ZJ.WZ.2021.05.15.bin.4	ERX556094.26.dc	32.01818182	Imitervirales	Imitervirales
SD.QD.2023.07.80.ultra.bin.21	GCA.002966235.1.ASM296623v1.genomic	32.01875	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.7	SRX802076.48.dc	32.01935484	Imitervirales	Imitervirales
NC.023639	SD.QD.2020.06.15.bin.20	32.02	Imitervirales	Pandoravirales
SD.QD.2021.02.15.bin.5	SRX802073.99.dc	32.02307692	Imitervirales	Imitervirales
SRX802073.62.dc	SD.QD.2023.07.100.ultra.bin.9	32.024	Imitervirales	Imitervirales
NC.028092	ERX552254.13.dc	32.025	Algavirales	Imitervirales
GCA.002966255.1.ASM296625v1.genomic	LN.DD.2021.06.15.bin.1	32.02962963	Imitervirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	NC.014767	32.03125	Imitervirales	Algavirales
NC.028092	GCA.002966275.1.ASM296627v1.genomic	32.034375	Algavirales	Imitervirales
NC.013756	NC.023611	32.03478261	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.13	SD.QD.2020.06.15.bin.37	32.03636364	Imitervirales	Algavirales
GCA.002966405.1.ASM296640v1.genomic	ERX555967.39.dc	32.038	Imitervirales	Algavirales
ERX556094.26.dc	ERX556315.47.dc	32.03932584	Imitervirales	Imitervirales
NC.040612	NC.025412	32.04	Pimascovirales	Pimascovirales
NC.013756	SD.QD.2023.07.80.ultra.bin.14	32.04166667	Pimascovirales	Pimascovirales
SRX802202.77.dc	SD.QD.2020.06.15.bin.38	32.04285714	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.14	GCA.900205285.1.ASM90020528v1	32.04324324	Pimascovirales	Pimascovirales
NC.014649	SD.QD.2020.06.15.bin.20	32.048	Imitervirales	Pandoravirales
NC.037057	SRX802202.77.dc	32.05384615	Algavirales	Imitervirales
NC.014767	NC.020104	32.05769231	Algavirales	Imitervirales
NC.015326	NC.015780	32.06	Pimascovirales	Pimascovirales
NC.014765	GCA.002966235.1.ASM296623v1.genomic	32.06086957	Algavirales	Imitervirales
NC.016072	ZJ.NB.2021.05.15.bin.9	32.06511628	Imitervirales	Imitervirales
NC.013288	GCA.002966275.1.ASM296627v1.genomic	32.06785714	Algavirales	Imitervirales
NC.028093	ERX552302.24.dc	32.06785714	Algavirales	Pandoravirales
GCA.002966275.1.ASM296627v1.genomic	SRX802202.24.dc	32.07288136	Imitervirales	Algavirales
NC.020852	GCA.000874805.1.ViralProj31093.genomic	32.07333333	Algavirales	Pandoravirales
NC.020852	NC.011183	32.07333333	Algavirales	Pandoravirales
SRX696246.4.dc	NC.028091	32.07575758	Imitervirales	Algavirales
ERX555926.32.dc	NC.037057	32.076	Imitervirales	Algavirales
ERX552296.13.dc	JS.YC.2021.05.15.bin.7	32.07714286	Imitervirales	Imitervirales
NC.025412	NC.023611	32.0826087	Pimascovirales	Pimascovirales
NC.023639	ERX552261.44.dc	32.08965517	Imitervirales	Algavirales
NC.013288	SRX802202.77.dc	32.09142857	Algavirales	Imitervirales
NC.040612	GCA.002005685.1.ViralProj376058.genomic	32.09166667	Pimascovirales	Pimascovirales
NC.040612	NC.033775	32.09166667	Pimascovirales	Pimascovirales
GCA.000889395.1.ViralProj59783.genomic	NC.028112	32.09166667	Imitervirales	Algavirales
NC.014637	NC.028112	32.09166667	Imitervirales	Algavirales
SD.QD.2023.07.80.ultra.bin.21	GCA.002966275.1.ASM296627v1.genomic	32.09411765	Imitervirales	Imitervirales
NC.037057	SRX802202.24.dc	32.09583333	Algavirales	Algavirales
NC.037057	SRX802963.53.dc	32.09583333	Algavirales	Algavirales
NC.014765	ERX552300.8.dc	32.1	Algavirales	Imitervirales
NC.014649	ZJ.NB.2021.05.15.bin.12	32.1	Imitervirales	Pimascovirales
NC.015326	SD.QD.2023.07.80.ultra.bin.14	32.10434783	Pimascovirales	Pimascovirales
SRX696246.4.dc	ZJ.NB.2021.05.15.bin.5	32.10454545	Imitervirales	Pimascovirales
NC.028092	ERX552300.8.dc	32.10714286	Algavirales	Imitervirales
SD.QD.2020.06.15.bin.29	ERX552277.13.dc	32.11176471	Pandoravirales	Pandoravirales
SD.QD.2020.06.15.bin.29	ERX552302.24.dc	32.11176471	Pandoravirales	Pandoravirales
NC.013288	NC.020104	32.112	Algavirales	Imitervirales
NC.014789	SRX802202.77.dc	32.11428571	Algavirales	Imitervirales
NC.020852	SRX802202.77.dc	32.11515152	Algavirales	Imitervirales
SD.QD.2020.06.15.bin.7	LN.DD.2021.06.15.bin.2	32.11935484	Imitervirales	Imitervirales
NC.028093	NC.023639	32.124	Algavirales	Imitervirales
NC.028092	ERX552277.13.dc	32.125	Algavirales	Pandoravirales
NC.023613	NC.015326	32.128	Pimascovirales	Pimascovirales
GCA.002826725.1.ASM282672v1.genomic	NC.023611	32.12857143	Pimascovirales	Pimascovirales
NC.038511	NC.023611	32.12857143	Pimascovirales	Pimascovirales
SD.DY.2021.06.15.bin.6	ERX556315.47.dc	32.12916667	Pimascovirales	Imitervirales
NC.028093	ERX552277.13.dc	32.13	Algavirales	Pandoravirales
NC.029692	NC.023613	32.13043478	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.023613	32.13043478	Pimascovirales	Pimascovirales
NC.015326	NC.040612	32.13076923	Pimascovirales	Pimascovirales
NC.013288	ERX556094.26.dc	32.13448276	Algavirales	Imitervirales
ZJ.WZ.2021.05.15.bin.8	SRX802202.77.dc	32.14444444	Algavirales	Imitervirales
ERX552302.24.dc	SD.QD.2020.06.15.bin.29	32.14705882	Pandoravirales	Pandoravirales
ERX552277.13.dc	SD.QD.2020.06.15.bin.29	32.14705882	Pandoravirales	Pandoravirales
NC.055165	GCA.002826725.1.ASM282672v1.genomic	32.14782609	Pimascovirales	Pimascovirales
NC.055165	NC.038511	32.14782609	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	GCA.002826725.1.ASM282672v1.genomic	32.14782609	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	NC.038511	32.14782609	Pimascovirales	Pimascovirales
NC.014649	ERX552261.44.dc	32.14827586	Imitervirales	Algavirales
SRX696246.4.dc	ZJ.NB.2021.05.15.bin.17	32.15090909	Imitervirales	Imitervirales
NC.043129	SRX802202.77.dc	32.1516129	Algavirales	Imitervirales
NC.029692	NC.015780	32.15217391	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.015780	32.15217391	Pimascovirales	Pimascovirales
ERX556094.26.dc	NC.037057	32.15217391	Imitervirales	Algavirales
SRX802073.99.dc	SD.QD.2020.06.15.bin.13	32.15301205	Imitervirales	Imitervirales
NC.014649	ZJ.NB.2021.05.15.bin.9	32.15333333	Imitervirales	Imitervirales
NC.021901	NC.013756	32.15652174	Pimascovirales	Pimascovirales
SRX696246.4.dc	SRX802202.24.dc	32.17692308	Imitervirales	Algavirales
NC.005902	NC.003038	32.184	Pimascovirales	Pimascovirales
NC.014766	SRX802202.77.dc	32.18529412	Algavirales	Imitervirales
GCA.001654305.1.ViralProj323872.genomic	NC.023611	32.18636364	Pimascovirales	Pimascovirales
NC.030230	NC.023611	32.18636364	Pimascovirales	Pimascovirales
NC.021901	NC.015326	32.188	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.11	SRX696246.4.dc	32.18823529	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.11	ERX555926.32.dc	32.18823529	Imitervirales	Imitervirales
SRX802073.99.dc	GCA.002966275.1.ASM296627v1.genomic	32.18979592	Imitervirales	Imitervirales
NC.040612	GCA.001654305.1.ViralProj323872.genomic	32.19090909	Pimascovirales	Pimascovirales
NC.040612	NC.030230	32.19090909	Pimascovirales	Pimascovirales
NC.014789	ERX552258.48.dc	32.19230769	Algavirales	Pandoravirales
NC.029692	NC.021901	32.208	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.021901	32.208	Pimascovirales	Pimascovirales
NC.014765	SD.QD.2020.06.15.bin.37	32.21034483	Algavirales	Algavirales
NC.014766	GCA.000874805.1.ViralProj31093.genomic	32.21333333	Algavirales	Pandoravirales
NC.014766	NC.011183	32.21333333	Algavirales	Pandoravirales
NC.023639	ZJ.NB.2021.05.15.bin.5	32.21764706	Imitervirales	Pimascovirales
NC.031465	NC.021901	32.22222222	Pimascovirales	Pimascovirales
GCA.001806195.1.ViralProj349153.genomic	NC.021901	32.22222222	Pimascovirales	Pimascovirales
NC.040612	NC.029692	32.224	Pimascovirales	Pimascovirales
NC.040612	GCA.001602085.1.ViralProj316309.genomic	32.224	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.2	SD.QD.2020.06.15.bin.7	32.22413793	Imitervirales	Imitervirales
GCA.002966255.1.ASM296625v1.genomic	SD.QD.2023.07.80.normal.bin.14	32.225	Imitervirales	Imitervirales
NC.028461	NC.003038	32.22777778	Pimascovirales	Pimascovirales
NC.028093	SRX696246.4.dc	32.23076923	Algavirales	Imitervirales
SRX327520.277.dc	ZJ.NB.2021.05.15.bin.4	32.23225806	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.7	GCA.002966275.1.ASM296627v1.genomic	32.23235294	Imitervirales	Imitervirales
SRX802202.77.dc	NC.013288	32.23235294	Imitervirales	Algavirales
NC.014765	ZJ.NB.2021.05.15.bin.17	32.23333333	Algavirales	Imitervirales
NC.028091	ERX556315.47.dc	32.23333333	Algavirales	Imitervirales
NC.014649	SD.QD.2020.06.15.bin.41	32.24230769	Imitervirales	Imitervirales
SRX696246.4.dc	ZJ.WZ.2021.05.15.bin.4	32.24324324	Imitervirales	Imitervirales
ERX552257.96.dc	SD.QD.2020.06.15.bin.41	32.24333333	Imitervirales	Imitervirales
NC.037057	LN.DD.2021.06.15.bin.2	32.24482759	Algavirales	Imitervirales
NC.028461	NC.029692	32.24545455	Pimascovirales	Pimascovirales
NC.028461	GCA.001602085.1.ViralProj316309.genomic	32.24545455	Pimascovirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.7	SRX802202.7.dc	32.24761905	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.17	SRX696246.4.dc	32.24893617	Imitervirales	Imitervirales
ERX552254.13.dc	SD.QD.2020.06.15.bin.7	32.253125	Imitervirales	Imitervirales
NC.028093	GCA.000874805.1.ViralProj31093.genomic	32.26	Algavirales	Pandoravirales
NC.028093	NC.011183	32.26	Algavirales	Pandoravirales
ERX556315.47.dc	SD.QD.2020.06.15.bin.41	32.26052632	Imitervirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	ERX552270.64.dc	32.26190476	Imitervirales	Algavirales
GCA.900205285.1.ASM90020528v1	SD.QD.2020.06.15.bin.14	32.26388889	Pimascovirales	Pimascovirales
GCA.001974475.1.ViralProj368971.genomic	NC.003038	32.26666667	Pimascovirales	Pimascovirales
NC.033423	NC.003038	32.26666667	Pimascovirales	Pimascovirales
NC.014767	SRX802202.24.dc	32.26666667	Algavirales	Algavirales
SD.QD.2020.06.15.bin.4	GCA.002966405.1.ASM296640v1.genomic	32.26842105	Imitervirales	Imitervirales
SRX802073.99.dc	GCA.002966235.1.ASM296623v1.genomic	32.26923077	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.19	SRX802202.24.dc	32.27058824	Algavirales	Algavirales
GCA.002966275.1.ASM296627v1.genomic	SD.QD.2023.07.80.normal.bin.14	32.27272727	Imitervirales	Imitervirales
SRX327520.277.dc	SD.QD.2020.06.15.bin.20	32.27741935	Imitervirales	Pandoravirales
GCA.000889395.1.ViralProj59783.genomic	ZJ.NB.2021.05.15.bin.17	32.27884615	Imitervirales	Imitervirales
NC.014637	ZJ.NB.2021.05.15.bin.17	32.27884615	Imitervirales	Imitervirales
NC.055603	NC.003038	32.28	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.29	SRX802073.62.dc	32.28235294	Pandoravirales	Imitervirales
LN.DD.2021.06.15.bin.2	GCA.002966405.1.ASM296640v1.genomic	32.28253968	Imitervirales	Imitervirales
NC.021901	NC.029692	32.28333333	Pimascovirales	Pimascovirales
NC.021901	GCA.001602085.1.ViralProj316309.genomic	32.28333333	Pimascovirales	Pimascovirales
NC.037057	ERX552296.13.dc	32.28518519	Algavirales	Imitervirales
NC.014766	ERX552300.8.dc	32.2862069	Algavirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	SRX802963.53.dc	32.29189189	Imitervirales	Algavirales
NC.015326	NC.021901	32.292	Pimascovirales	Pimascovirales
NC.023639	ZJ.NB.2021.05.15.bin.9	32.3	Imitervirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	SD.QD.2023.07.80.ultra.bin.21	32.3	Imitervirales	Imitervirales
NC.029692	NC.028461	32.3	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.028461	32.3	Pimascovirales	Pimascovirales
ERX552296.13.dc	LN.DD.2021.06.15.bin.9	32.3030303	Imitervirales	Pimascovirales
NC.028110	ERX552300.8.dc	32.30434783	Algavirales	Imitervirales
NC.037057	LN.DD.2021.06.15.bin.1	32.30833333	Algavirales	Imitervirales
ERX552300.8.dc	ERX552261.44.dc	32.31	Imitervirales	Algavirales
JS.LYG.2021.05.15.bin.5	HN.SY.2021.04.15.bin.4	32.31818182	Imitervirales	Imitervirales
NC.028093	GCA.002966275.1.ASM296627v1.genomic	32.32333333	Algavirales	Imitervirales
ERX552296.13.dc	SD.QD.2021.02.15.bin.5	32.325	Imitervirales	Imitervirales
ERX552257.96.dc	SD.QD.2020.06.15.bin.11	32.32666667	Imitervirales	Imitervirales
SD.QD.2021.02.15.bin.5	ERX552296.13.dc	32.33333333	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.13	LN.DD.2021.06.15.bin.10	32.33953488	Imitervirales	Imitervirales
SRX696246.4.dc	SD.QD.2020.06.15.bin.23	32.344	Imitervirales	Imitervirales
ERX556315.47.dc	SD.QD.2020.06.15.bin.37	32.34705882	Imitervirales	Algavirales
NC.028092	ERX556094.26.dc	32.35	Algavirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	ERX555967.39.dc	32.35	Imitervirales	Algavirales
NC.023639	SD.QD.2020.06.15.bin.41	32.352	Imitervirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	ZJ.WZ.2021.05.15.bin.4	32.359375	Imitervirales	Imitervirales
NC.014765	SRX802202.24.dc	32.36	Algavirales	Algavirales
GCA.002966235.1.ASM296623v1.genomic	SRX802202.24.dc	32.3627907	Imitervirales	Algavirales
GCA.002005685.1.ViralProj376058.genomic	NC.015780	32.36521739	Pimascovirales	Pimascovirales
NC.033775	NC.015780	32.36521739	Pimascovirales	Pimascovirales
NC.028108	SRX802202.7.dc	32.36666667	Algavirales	Imitervirales
NC.027778	NC.003038	32.37058824	Pimascovirales	Pimascovirales
GCA.000889395.1.ViralProj59783.genomic	ERX552261.44.dc	32.37419355	Imitervirales	Algavirales
NC.014637	ERX552261.44.dc	32.37419355	Imitervirales	Algavirales
NC.028461	SD.QD.2020.06.15.bin.26	32.37692308	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.4	NC.023639	32.37777778	Imitervirales	Imitervirales
NC.029692	NC.055165	32.38076923	Pimascovirales	Pimascovirales
NC.029692	GCA.004788555.1.ASM478855v1.genomic	32.38076923	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.055165	32.38076923	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	GCA.004788555.1.ASM478855v1.genomic	32.38076923	Pimascovirales	Pimascovirales
NC.013288	ERX552300.8.dc	32.38148148	Algavirales	Imitervirales
NC.028093	SRX802202.24.dc	32.38181818	Algavirales	Algavirales
ERX555967.39.dc	GCA.002966275.1.ASM296627v1.genomic	32.38571429	Algavirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	SD.QD.2023.07.60.ultra.bin.7	32.39354839	Imitervirales	Imitervirales
NC.015780	GCA.002005685.1.ViralProj376058.genomic	32.39565217	Pimascovirales	Pimascovirales
NC.015780	NC.033775	32.39565217	Pimascovirales	Pimascovirales
NC.028093	SRX802202.77.dc	32.4	Algavirales	Imitervirales
SD.QD.2023.07.80.ultra.bin.14	GCA.001654305.1.ViralProj323872.genomic	32.4	Pimascovirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.14	NC.030230	32.4	Pimascovirales	Pimascovirales
NC.028091	ERX552300.8.dc	32.4	Algavirales	Imitervirales
ERX552254.13.dc	NC.028112	32.40416667	Imitervirales	Algavirales
ZJ.NB.2021.05.15.bin.19	GCA.000874805.1.ViralProj31093.genomic	32.40588235	Algavirales	Pandoravirales
ZJ.NB.2021.05.15.bin.19	NC.011183	32.40588235	Algavirales	Pandoravirales
GD.ZH.2021.05.15.bin.3	GCA.900323535.1.PRJEB25578	32.40638298	Pimascovirales	Pimascovirales
ERX552300.8.dc	SD.QD.2020.06.15.bin.38	32.41071429	Imitervirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	NC.028112	32.41428571	Imitervirales	Algavirales
SRX327520.277.dc	SD.QD.2020.06.15.bin.4	32.43333333	Imitervirales	Imitervirales
NC.014789	ERX552302.24.dc	32.43448276	Algavirales	Pandoravirales
SRX802073.99.dc	ERX556315.47.dc	32.43958333	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.2	NC.014649	32.44230769	Imitervirales	Imitervirales
NC.037057	ERX633347.21.dc	32.44545455	Algavirales	Algavirales
SD.QD.2020.06.15.bin.11	ERX552257.96.dc	32.45714286	Imitervirales	Imitervirales
NC.029692	NC.023611	32.46086957	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.023611	32.46086957	Pimascovirales	Pimascovirales
NC.006549	NC.021901	32.46315789	Pimascovirales	Pimascovirales
NC.014767	SD.QD.2020.06.15.bin.37	32.46333333	Algavirales	Algavirales
NC.014767	GCA.002966275.1.ASM296627v1.genomic	32.46538462	Algavirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	ERX633347.21.dc	32.46808511	Imitervirales	Algavirales
SRX327520.277.dc	ZJ.NB.2021.05.15.bin.9	32.46857143	Imitervirales	Imitervirales
NC.023613	NC.006549	32.46875	Pimascovirales	Pimascovirales
SRX802073.99.dc	LN.DD.2021.06.15.bin.8	32.47142857	Imitervirales	Pimascovirales
NC.015326	NC.023613	32.472	Pimascovirales	Pimascovirales
NC.040612	GCA.002826725.1.ASM282672v1.genomic	32.47272727	Pimascovirales	Pimascovirales
NC.040612	NC.038511	32.47272727	Pimascovirales	Pimascovirales
NC.028093	ERX552254.13.dc	32.47352941	Algavirales	Imitervirales
ERX633347.21.dc	NC.037057	32.48181818	Algavirales	Algavirales
NC.028091	SRX802202.77.dc	32.48235294	Algavirales	Imitervirales
NC.028093	SRX802963.53.dc	32.48484848	Algavirales	Algavirales
NC.028093	SD.QD.2020.06.15.bin.37	32.4875	Algavirales	Algavirales
SD.QD.2020.06.15.bin.4	NC.014649	32.48888889	Imitervirales	Imitervirales
SRX802073.62.dc	SD.QD.2020.06.15.bin.6	32.49090909	Imitervirales	Pimascovirales
NC.021901	GCA.002005685.1.ViralProj376058.genomic	32.49583333	Pimascovirales	Pimascovirales
NC.021901	NC.033775	32.49583333	Pimascovirales	Pimascovirales
NC.028461	SD.QD.2023.07.80.ultra.bin.14	32.50714286	Pimascovirales	Pimascovirales
SRX802202.77.dc	SD.QD.2020.06.15.bin.37	32.508	Imitervirales	Algavirales
NC.014649	LN.DD.2021.06.15.bin.2	32.51206897	Imitervirales	Imitervirales
NC.006549	NC.023613	32.51333333	Pimascovirales	Pimascovirales
SRX696246.4.dc	NC.028110	32.51666667	Imitervirales	Algavirales
GCA.002966275.1.ASM296627v1.genomic	ZJ.NB.2021.05.15.bin.5	32.51785714	Imitervirales	Pimascovirales
GCA.002966405.1.ASM296640v1.genomic	LN.DD.2021.06.15.bin.1	32.51818182	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.1	SRX327520.277.dc	32.51851852	Imitervirales	Imitervirales
NC.028091	SD.QD.2020.06.15.bin.37	32.52068966	Algavirales	Algavirales
SRX802202.7.dc	JS.YC.2021.05.15.bin.5	32.5225	Imitervirales	Imitervirales
SD.QD.2023.07.100.ultra.bin.9	ERX556094.26.dc	32.52857143	Imitervirales	Imitervirales
NC.023613	GCA.002005685.1.ViralProj376058.genomic	32.52916667	Pimascovirales	Pimascovirales
NC.023613	NC.033775	32.52916667	Pimascovirales	Pimascovirales
NC.014789	ERX552254.13.dc	32.53235294	Algavirales	Imitervirales
ERX556315.47.dc	NC.028092	32.53571429	Imitervirales	Algavirales
ERX555967.39.dc	ZJ.NB.2021.05.15.bin.17	32.53589744	Algavirales	Imitervirales
NC.014649	GCA.000874805.1.ViralProj31093.genomic	32.5375	Imitervirales	Pandoravirales
NC.014649	NC.011183	32.5375	Imitervirales	Pandoravirales
NC.014789	SD.QD.2020.06.15.bin.37	32.54	Algavirales	Algavirales
NC.014766	GCA.002966275.1.ASM296627v1.genomic	32.540625	Algavirales	Imitervirales
SRX802073.62.dc	SD.QD.2020.06.15.bin.41	32.54186047	Imitervirales	Imitervirales
ZJ.WZ.2021.05.15.bin.8	SD.QD.2020.06.15.bin.37	32.54285714	Algavirales	Algavirales
SRX696246.4.dc	NC.028093	32.54285714	Imitervirales	Algavirales
